pair_ID Entailment_Judgement Relatedness_score
9267 NEUTRAL 4.3
9268 NEUTRAL 3.57
9270 CONTRADICTION 2.37
9271 NEUTRAL 3.37
9276 NEUTRAL 4.31
9277 ENTAILMENT 4.04
9278 ENTAILMENT 3.33
9279 NEUTRAL 3.37
9282 ENTAILMENT 3.37
9283 NEUTRAL 4.23
9286 NEUTRAL 4.2
9289 NEUTRAL 2.61
9290 NEUTRAL 2.55
9291 NEUTRAL 2.76
9294 NEUTRAL 4.14
9296 NEUTRAL 2.11
9298 NEUTRAL 2.42
9301 NEUTRAL 4.44
9302 NEUTRAL 4.15
9304 NEUTRAL 3.61
9306 NEUTRAL 2.14
9310 NEUTRAL 4.17
9311 CONTRADICTION 3.61
9312 ENTAILMENT 3.75
9316 NEUTRAL 2.43
9317 NEUTRAL 2.49
9318 NEUTRAL 2.5
9320 ENTAILMENT 3.91
9321 ENTAILMENT 4.19
9322 NEUTRAL 4.14
9324 NEUTRAL 2.64
9325 NEUTRAL 3.23
9331 ENTAILMENT 3.61
9332 ENTAILMENT 4.37
9333 CONTRADICTION 3.59
9334 ENTAILMENT 3.15
9339 NEUTRAL 4.23
9340 NEUTRAL 3.82
9341 NEUTRAL 4.44
9345 NEUTRAL 2.81
9346 NEUTRAL 2.25
9347 NEUTRAL 2.74
9348 NEUTRAL 4.44
9352 NEUTRAL 2.71
9353 NEUTRAL 2.57
9355 NEUTRAL 2.77
9357 ENTAILMENT 4.07
9358 ENTAILMENT 4.44
9360 ENTAILMENT 4.44
9363 NEUTRAL 3.23
9364 NEUTRAL 3.6
9365 NEUTRAL 3.69
9366 NEUTRAL 3.98
9372 NEUTRAL 3.24
9376 ENTAILMENT 3.56
9378 ENTAILMENT 4.17
9379 NEUTRAL 3.5
9381 NEUTRAL 3.27
9382 NEUTRAL 3.21
9383 NEUTRAL 3.5
9384 ENTAILMENT 3.64
9390 NEUTRAL 2.76
9392 NEUTRAL 2.76
9396 NEUTRAL 4.17
9397 ENTAILMENT 3.16
9398 ENTAILMENT 3.5
9399 ENTAILMENT 3.27
9403 NEUTRAL 4.17
9404 ENTAILMENT 4.05
9405 ENTAILMENT 4.32
9406 NEUTRAL 2.24
9409 ENTAILMENT 2.49
9410 NEUTRAL 2.24
9411 NEUTRAL 4.23
9415 NEUTRAL 3.05
9416 NEUTRAL 3.6
9417 NEUTRAL 3.84
9418 NEUTRAL 3.39
9419 NEUTRAL 3.5
9420 NEUTRAL 4.41
9421 NEUTRAL 4.39
9422 NEUTRAL 3.9
9428 NEUTRAL 3.21
9429 NEUTRAL 3.84
9432 NEUTRAL 4.37
9440 NEUTRAL 4.44
9441 NEUTRAL 4.27
9443 NEUTRAL 2.94
9446 NEUTRAL 3.14
9450 ENTAILMENT 4.37
9454 NEUTRAL 2.89
9458 NEUTRAL 4.44
9459 NEUTRAL 4.39
9460 NEUTRAL 4.34
9463 NEUTRAL 2.47
9464 NEUTRAL 3.11
9466 NEUTRAL 2.76
9468 ENTAILMENT 4.16
9470 NEUTRAL 4.16
9472 NEUTRAL 3.09
9474 NEUTRAL 2.69
9476 ENTAILMENT 3.98
9477 ENTAILMENT 3.93
9478 NEUTRAL 4.26
9479 ENTAILMENT 3.72
9480 NEUTRAL 3.09
9481 ENTAILMENT 3.31
9483 ENTAILMENT 3.28
9484 NEUTRAL 3.8
9485 NEUTRAL 4.19
9486 NEUTRAL 3.09
9487 ENTAILMENT 3.63
9491 NEUTRAL 3.16
9494 ENTAILMENT 3.73
9498 NEUTRAL 2.33
9501 NEUTRAL 2.41
9503 NEUTRAL 4.3
9505 ENTAILMENT 4.13
9507 NEUTRAL 3.69
9508 NEUTRAL 3.46
9509 NEUTRAL 3.13
9511 NEUTRAL 3.11
9513 ENTAILMENT 4.1
9514 NEUTRAL 4.38
9518 ENTAILMENT 2.98
9519 ENTAILMENT 3.12
9520 ENTAILMENT 3.39
9521 ENTAILMENT 3.6
9522 ENTAILMENT 3.48
9523 ENTAILMENT 3.64
9527 NEUTRAL 2.78
9528 ENTAILMENT 2.74
9533 CONTRADICTION 3.61
9534 NEUTRAL 2.93
9536 NEUTRAL 2.38
9539 ENTAILMENT 4.01
9543 ENTAILMENT 2.99
9546 CONTRADICTION 2.64
9547 ENTAILMENT 2.97
9548 ENTAILMENT 4.44
9550 NEUTRAL 4.16
9552 ENTAILMENT 3.78
9553 ENTAILMENT 3.71
9559 ENTAILMENT 4.37
9560 NEUTRAL 4.35
9564 NEUTRAL 3.58
9566 NEUTRAL 4.13
9568 ENTAILMENT 4.44
9573 NEUTRAL 4.02
9575 NEUTRAL 3.79
9582 NEUTRAL 3.38
9585 CONTRADICTION 3.47
9586 NEUTRAL 4.44
9587 ENTAILMENT 4.07
9588 NEUTRAL 4.44
9589 NEUTRAL 2.61
9590 NEUTRAL 2.24
9595 ENTAILMENT 4.17
9596 CONTRADICTION 3.48
9597 NEUTRAL 4.38
9598 NEUTRAL 4.38
9601 NEUTRAL 3.24
9603 NEUTRAL 3.11
9606 NEUTRAL 3.83
9608 NEUTRAL 3.0
9611 NEUTRAL 2.69
9612 NEUTRAL 3.6
9613 NEUTRAL 4.12
9614 NEUTRAL 4.44
9618 NEUTRAL 2.79
9619 NEUTRAL 2.71
9620 NEUTRAL 3.15
9621 NEUTRAL 3.45
9622 NEUTRAL 4.28
9625 ENTAILMENT 4.11
9626 NEUTRAL 3.98
9628 NEUTRAL 3.8
9629 NEUTRAL 3.74
9630 NEUTRAL 3.98
9633 ENTAILMENT 3.8
9634 NEUTRAL 4.35
9637 NEUTRAL 3.72
9640 NEUTRAL 3.44
9642 ENTAILMENT 3.82
9647 NEUTRAL 2.87
9648 NEUTRAL 2.3
9649 NEUTRAL 2.33
9652 ENTAILMENT 4.31
9654 NEUTRAL 3.74
9655 NEUTRAL 2.25
9658 ENTAILMENT 2.59
9660 ENTAILMENT 4.44
9661 ENTAILMENT 4.2
9663 ENTAILMENT 4.44
9664 ENTAILMENT 3.77
9670 ENTAILMENT 3.61
9671 NEUTRAL 4.16
9672 NEUTRAL 4.29
9673 NEUTRAL 3.13
9674 NEUTRAL 2.81
9679 ENTAILMENT 4.11
9681 ENTAILMENT 4.18
9682 ENTAILMENT 3.9
9683 ENTAILMENT 3.6
9685 ENTAILMENT 3.22
9686 ENTAILMENT 3.9
9688 CONTRADICTION 3.61
9690 NEUTRAL 4.44
9693 NEUTRAL 3.03
9696 NEUTRAL 4.44
9705 NEUTRAL 3.99
9707 NEUTRAL 4.39
9711 NEUTRAL 3.28
9712 NEUTRAL 2.84
9714 NEUTRAL 4.2
9716 ENTAILMENT 3.77
9724 ENTAILMENT 4.11
9725 ENTAILMENT 4.44
9727 NEUTRAL 3.34
9728 CONTRADICTION 2.94
9729 NEUTRAL 2.86
9732 ENTAILMENT 3.77
9734 ENTAILMENT 4.44
9735 ENTAILMENT 4.44
9737 ENTAILMENT 2.84
9739 NEUTRAL 2.53
9740 ENTAILMENT 2.84
9741 NEUTRAL 4.19
9742 ENTAILMENT 4.2
9743 ENTAILMENT 4.38
9750 NEUTRAL 4.1
9751 NEUTRAL 4.4
9754 NEUTRAL 3.15
9755 NEUTRAL 2.78
9756 ENTAILMENT 3.09
9761 NEUTRAL 2.8
9762 NEUTRAL 2.29
9767 ENTAILMENT 2.1
9768 ENTAILMENT 3.07
9772 NEUTRAL 3.32
9775 NEUTRAL 2.74
9777 NEUTRAL 3.64
9779 NEUTRAL 2.78
9781 ENTAILMENT 3.16
9782 NEUTRAL 2.22
9783 NEUTRAL 1.65
9785 ENTAILMENT 2.28
9787 NEUTRAL 2.06
9790 NEUTRAL 2.35
9791 NEUTRAL 2.6
9792 NEUTRAL 3.1
9793 NEUTRAL 2.42
9794 NEUTRAL 2.64
9796 NEUTRAL 3.02
9797 NEUTRAL 2.78
9798 ENTAILMENT 2.53
9802 NEUTRAL 2.77
9804 NEUTRAL 2.37
9807 NEUTRAL 2.8
9808 NEUTRAL 2.91
9809 NEUTRAL 2.1
9810 NEUTRAL 2.22
9812 NEUTRAL 2.58
9813 NEUTRAL 2.82
9818 NEUTRAL 2.62
9819 NEUTRAL 2.08
9823 CONTRADICTION 2.18
9824 NEUTRAL 2.31
9826 NEUTRAL 2.16
9828 NEUTRAL 2.87
9830 NEUTRAL 2.79
9831 NEUTRAL 2.56
9832 NEUTRAL 2.27
9833 NEUTRAL 2.53
9834 NEUTRAL 2.74
9835 NEUTRAL 2.41
9837 NEUTRAL 2.28
9842 NEUTRAL 3.04
9845 NEUTRAL 2.28
9848 NEUTRAL 2.37
9849 NEUTRAL 2.42
9850 NEUTRAL 2.53
9852 NEUTRAL 2.78
9854 NEUTRAL 2.21
9855 NEUTRAL 2.46
9857 NEUTRAL 2.99
9858 ENTAILMENT 3.23
9861 NEUTRAL 2.61
9862 NEUTRAL 2.12
9865 NEUTRAL 2.43
9866 ENTAILMENT 2.78
9867 NEUTRAL 2.55
9871 ENTAILMENT 2.02
9872 NEUTRAL 1.85
9873 NEUTRAL 2.97
9881 NEUTRAL 2.76
9883 NEUTRAL 2.22
9887 ENTAILMENT 2.33
9888 NEUTRAL 2.34
9890 NEUTRAL 2.07
9891 NEUTRAL 2.6
9892 NEUTRAL 2.64
9894 NEUTRAL 2.36
9896 ENTAILMENT 2.74
9898 NEUTRAL 2.67
9899 NEUTRAL 2.64
9901 NEUTRAL 2.62
9902 NEUTRAL 2.74
9906 NEUTRAL 2.54
9908 NEUTRAL 2.82
9909 NEUTRAL 2.99
9910 NEUTRAL 2.34
9913 NEUTRAL 2.4
9917 NEUTRAL 2.58
9918 NEUTRAL 2.44
9920 NEUTRAL 2.66
9923 NEUTRAL 2.13
9924 NEUTRAL 3.05
9925 NEUTRAL 2.45
9928 NEUTRAL 2.84
9929 NEUTRAL 2.24
9930 NEUTRAL 2.45
9932 NEUTRAL 2.15
9933 NEUTRAL 2.44
9937 NEUTRAL 2.54
9941 NEUTRAL 2.3
9944 NEUTRAL 2.3
9945 NEUTRAL 2.44
9946 NEUTRAL 2.1
9950 ENTAILMENT 2.97
9952 NEUTRAL 2.15
9953 NEUTRAL 2.03
9954 NEUTRAL 2.97
9956 NEUTRAL 2.39
9957 NEUTRAL 2.17
9958 NEUTRAL 2.85
9959 ENTAILMENT 2.46
9961 NEUTRAL 2.13
9962 NEUTRAL 2.23
9964 NEUTRAL 2.34
9965 CONTRADICTION 2.19
9966 ENTAILMENT 2.19
9969 NEUTRAL 3.27
9970 NEUTRAL 2.15
9971 NEUTRAL 2.12
9972 NEUTRAL 2.27
9977 NEUTRAL 2.03
9978 NEUTRAL 2.92
9979 NEUTRAL 2.35
9986 NEUTRAL 2.66
9987 NEUTRAL 2.65
9989 CONTRADICTION 1.82
9990 NEUTRAL 2.61
9991 NEUTRAL 3.13
9992 NEUTRAL 2.19
9994 NEUTRAL 2.51
9995 NEUTRAL 2.44
9996 NEUTRAL 2.12
